site,country,label,method,n_cal,n_repeats,ece_mean,ece_median,ece_q90,n_positive,reliable_estimate
ptbxl_like,DE,IAVB,platt,800,20,0.020088626417559048,0.02017188496468878,0.024120210893862477,105,True
ptbxl_like,DE,IAVB,isotonic,800,20,0.013901829203036436,0.014767073692320283,0.020448453163810252,105,True
ptbxl_like,DE,IAVB,hybrid,800,20,0.022081051768601232,0.02484930547569411,0.03594081273893137,105,True
ptbxl_like,DE,RBBB,identity,0,1,0.029398103424521906,0.029398103424521906,0.029398103424521906,147,True
ptbxl_like,DE,RBBB,prior_correction,0,1,0.0588470776621297,0.0588470776621297,0.0588470776621297,147,True
ptbxl_like,DE,RBBB,temperature,0,20,0.02940819529368884,0.029387498640076674,0.02942574736480227,147,True
ptbxl_like,DE,RBBB,platt,0,20,0.02940819529368884,0.029387498640076674,0.02942574736480227,147,True
ptbxl_like,DE,RBBB,isotonic,0,20,0.02940819529368884,0.029387498640076674,0.02942574736480227,147,True
ptbxl_like,DE,RBBB,hybrid,0,20,0.02940819529368884,0.029387498640076674,0.02942574736480227,147,True
ptbxl_like,DE,RBBB,identity,25,20,0.029414739642158495,0.029531373297365587,0.02973494769733235,147,True
ptbxl_like,DE,RBBB,prior_correction,25,20,0.03264917430613293,0.035818162674774265,0.05376638200283791,147,True
ptbxl_like,DE,RBBB,temperature,25,20,0.02789755158990127,0.029280655889951452,0.036437137357008216,147,True
ptbxl_like,DE,RBBB,platt,25,20,0.025494220394129952,0.02918960660577569,0.034066850155429367,147,True
ptbxl_like,DE,RBBB,isotonic,25,20,0.036229260978817686,0.03589808073925659,0.059393939393939395,147,True
ptbxl_like,DE,RBBB,hybrid,25,20,0.03536128955391483,0.03264239720350334,0.06989932914981198,147,True
ptbxl_like,DE,RBBB,identity,50,20,0.029341688661595457,0.029374235650848693,0.0298820961326483,147,True
ptbxl_like,DE,RBBB,prior_correction,50,20,0.03830446582638389,0.0369203807059053,0.04802328254141975,147,True
ptbxl_like,DE,RBBB,temperature,50,20,0.030354869033312616,0.029538098601678397,0.039468914871464936,147,True
ptbxl_like,DE,RBBB,platt,50,20,0.020270869414233797,0.01956797718490772,0.03430122076814616,147,True
ptbxl_like,DE,RBBB,isotonic,50,20,0.01973025997906331,0.015844671685519195,0.03573830532955767,147,True
ptbxl_like,DE,RBBB,hybrid,50,20,0.04341930645378964,0.0381073217795366,0.07147674492248472,147,True
ptbxl_like,DE,RBBB,identity,100,20,0.02931519820581352,0.02947202208665865,0.029962472245480775,147,True
ptbxl_like,DE,RBBB,prior_correction,100,20,0.04058608289101616,0.041518495620578605,0.05111041333427883,147,True
ptbxl_like,DE,RBBB,temperature,100,20,0.03235258601054345,0.029638958274875067,0.05329844117103862,147,True
ptbxl_like,DE,RBBB,platt,100,20,0.016481777014466865,0.015983817041387904,0.021583576903245794,147,True
ptbxl_like,DE,RBBB,isotonic,100,20,0.015202019929258384,0.014532723367320345,0.023608721874728886,147,True
ptbxl_like,DE,RBBB,hybrid,100,20,0.046977105071584674,0.04106566358849094,0.06988529118552528,147,True
ptbxl_like,DE,RBBB,identity,200,20,0.02941386199343805,0.029430952681707347,0.030600634250167475,147,True
ptbxl_like,DE,RBBB,prior_correction,200,20,0.039212800748011645,0.03935170447000551,0.04489718228217905,147,True
ptbxl_like,DE,RBBB,temperature,200,20,0.03106074083486392,0.030047041259370882,0.04056227454864144,147,True
ptbxl_like,DE,RBBB,platt,200,20,0.012989029954112436,0.011467501301325655,0.02420326383575213,147,True
ptbxl_like,DE,RBBB,isotonic,200,20,0.010980147574852068,0.010683209453380343,0.016914551333981297,147,True
ptbxl_like,DE,RBBB,hybrid,200,20,0.04287449762468161,0.04066689195242301,0.05749773045417164,147,True
ptbxl_like,DE,RBBB,identity,400,20,0.02946322363937124,0.02945464410888575,0.03073390228919245,147,True
ptbxl_like,DE,RBBB,prior_correction,400,20,0.03939152448029456,0.03983725147804941,0.04207390289363283,147,True
ptbxl_like,DE,RBBB,temperature,400,20,0.03149799420171932,0.031251370026040136,0.03647170191086092,147,True
ptbxl_like,DE,RBBB,platt,400,20,0.008999044609437765,0.008652022718082129,0.014299546689988786,147,True
ptbxl_like,DE,RBBB,isotonic,400,20,0.008140530568937888,0.007612926811829706,0.013846957847981938,147,True
ptbxl_like,DE,RBBB,hybrid,400,20,0.04286976606429477,0.04333076394321284,0.05142866766142357,147,True
ptbxl_like,DE,RBBB,identity,800,20,0.02938967739303918,0.029707530652905833,0.03159002861677514,147,True
ptbxl_like,DE,RBBB,prior_correction,800,20,0.03931367604817154,0.03913528253062208,0.04084989201749047,147,True
ptbxl_like,DE,RBBB,temperature,800,20,0.03169974256516466,0.032004376199849,0.034474336574936884,147,True
ptbxl_like,DE,RBBB,platt,800,20,0.007042571301580684,0.006064141242316063,0.011356498096307273,147,True
ptbxl_like,DE,RBBB,isotonic,800,20,0.0060678237099726475,0.005946458935355807,0.01096232908469635,147,True
ptbxl_like,DE,RBBB,hybrid,800,20,0.04305291821782113,0.043628662816312544,0.046097862180342,147,True
ptbxl_like,DE,LBBB,identity,0,1,0.00510930777733612,0.00510930777733612,0.00510930777733612,72,True
ptbxl_like,DE,LBBB,prior_correction,0,1,0.028823058446757407,0.028823058446757407,0.028823058446757407,72,True
ptbxl_like,DE,LBBB,temperature,0,20,0.005108694745086939,0.005109307765050945,0.005109512462474452,72,True
ptbxl_like,DE,LBBB,platt,0,20,0.005108694745086939,0.005109307765050945,0.005109512462474452,72,True
ptbxl_like,DE,LBBB,isotonic,0,20,0.005108694745086939,0.005109307765050945,0.005109512462474452,72,True
ptbxl_like,DE,LBBB,hybrid,0,20,0.005108694745086939,0.005109307765050945,0.005109512462474452,72,True
ptbxl_like,DE,LBBB,identity,25,20,0.005124096515203445,0.005154692597311718,0.005156794851725654,72,True
ptbxl_like,DE,LBBB,prior_correction,25,20,0.022838246108518822,0.029067420266451354,0.02909090909090909,72,True
ptbxl_like,DE,LBBB,temperature,25,20,0.005048928108265497,0.005153763173319607,0.005189895555209955,72,True
ptbxl_like,DE,LBBB,platt,25,20,0.004935863459595273,0.005153763108874941,0.005156729278910055,72,True
ptbxl_like,DE,LBBB,isotonic,25,20,0.01906166963457719,0.0290732901009155,0.02909090909090909,72,True
ptbxl_like,DE,LBBB,hybrid,25,20,0.01941704284122741,0.029066420266451353,0.02908990909090909,72,True
ptbxl_like,DE,LBBB,identity,50,20,0.005097700926792777,0.005197882957582807,0.00520942252050639,72,True
ptbxl_like,DE,LBBB,prior_correction,50,20,0.022166469735227384,0.0287636914472151,0.02902040816326531,72,True
ptbxl_like,DE,LBBB,temperature,50,20,0.0044713064552740845,0.004750739767451712,0.005010370208918637,72,True
ptbxl_like,DE,LBBB,platt,50,20,0.004452549664490345,0.004746731219532471,0.0052084798553597034,72,True
ptbxl_like,DE,LBBB,isotonic,50,20,0.006634724714030553,0.004852373378110845,0.007757247817725485,72,True
ptbxl_like,DE,LBBB,hybrid,50,20,0.009986919706057534,0.008979564281767055,0.013969570677101346,72,True
ptbxl_like,DE,LBBB,identity,100,20,0.005109093620982391,0.0052292220565105,0.005318088273501055,72,True
ptbxl_like,DE,LBBB,prior_correction,100,20,0.023954114488080207,0.028738025822573926,0.029571012078300707,72,True
ptbxl_like,DE,LBBB,temperature,100,20,0.004591552920650953,0.0048397903931629155,0.005253269504338529,72,True
ptbxl_like,DE,LBBB,platt,100,20,0.004180339056288344,0.004841179129098547,0.005016054275849074,72,True
ptbxl_like,DE,LBBB,isotonic,100,20,0.003682985477600162,0.004115224315347497,0.005299272483918611,72,True
ptbxl_like,DE,LBBB,hybrid,100,20,0.012044517595517657,0.011666661718580655,0.019481344342016434,72,True
ptbxl_like,DE,LBBB,identity,200,20,0.005133214718847106,0.005239663626641,0.0055212512814307255,72,True
ptbxl_like,DE,LBBB,prior_correction,200,20,0.027084310769919608,0.028894070116483227,0.029608695652173913,72,True
ptbxl_like,DE,LBBB,temperature,200,20,0.004909249754858571,0.005019239649622859,0.005229856570279211,72,True
ptbxl_like,DE,LBBB,platt,200,20,0.00400610023230224,0.004988879618921372,0.005693042863324331,72,True
ptbxl_like,DE,LBBB,isotonic,200,20,0.0032549439028326113,0.0028656998526207754,0.004971259951619475,72,True
ptbxl_like,DE,LBBB,hybrid,200,20,0.00763895514218631,0.008189569922191374,0.015000000605201076,72,True
ptbxl_like,DE,LBBB,identity,400,20,0.005138555656643998,0.005148472837805456,0.005568921918013138,72,True
ptbxl_like,DE,LBBB,prior_correction,400,20,0.028827316405272578,0.02857142857142857,0.030523809523809526,72,True
ptbxl_like,DE,LBBB,temperature,400,20,0.0052737535082956295,0.005233263157864203,0.005771198157509852,72,True
ptbxl_like,DE,LBBB,platt,400,20,0.0018185903682984624,0.0009263735031899232,0.00528937868221038,72,True
ptbxl_like,DE,LBBB,isotonic,400,20,0.002055906639167509,0.002045815277427459,0.002831655436852756,72,True
ptbxl_like,DE,LBBB,hybrid,400,20,0.007760703195699813,0.007490914206982904,0.013446882416795923,72,True
ptbxl_like,DE,LBBB,identity,800,20,0.005234380023988159,0.005254068232180404,0.0059820099301132156,72,True
ptbxl_like,DE,LBBB,prior_correction,800,20,0.02881302186579211,0.02881488397828267,0.03171434492763635,72,True
ptbxl_like,DE,LBBB,temperature,800,20,0.005580134924880846,0.005667074450209005,0.006461011206594688,72,True
ptbxl_like,DE,LBBB,platt,800,20,0.0018335884665269114,0.001564978668022906,0.003552282797316794,72,True
ptbxl_like,DE,LBBB,isotonic,800,20,0.0017168199801057022,0.0015072742060422712,0.002920476311403312,72,True
ptbxl_like,DE,LBBB,hybrid,800,20,0.006241969510836741,0.005493703222008924,0.009617651565053887,72,True
ptbxl_like,DE,SB,identity,0,1,0.08275809313559201,0.08275809313559201,0.08275809313559201,72,True
ptbxl_like,DE,SB,prior_correction,0,1,0.028823058446757407,0.028823058446757407,0.028823058446757407,72,True
ptbxl_like,DE,SB,temperature,0,20,0.0826951485860212,0.08272491814666254,0.08275802169320741,72,True
ptbxl_like,DE,SB,platt,0,20,0.0826951485860212,0.08272491814666254,0.08275802169320741,72,True
ptbxl_like,DE,SB,isotonic,0,20,0.0826951485860212,0.08272491814666254,0.08275802169320741,72,True
ptbxl_like,DE,SB,hybrid,0,20,0.0826951485860212,0.08272491814666254,0.08275802169320741,72,True
ptbxl_like,DE,SB,identity,25,20,0.08286965464744728,0.08293964771802123,0.08326961470961633,72,True
ptbxl_like,DE,SB,prior_correction,25,20,0.10644844925875403,0.11617244332716942,0.1524143054388592,72,True
ptbxl_like,DE,SB,temperature,25,20,0.08349013191048314,0.08278748822710269,0.08678632273387807,72,True
ptbxl_like,DE,SB,platt,25,20,0.06670837739854343,0.08259245025290013,0.08322749211286362,72,True
ptbxl_like,DE,SB,isotonic,25,20,0.0293434317018084,0.02909090909090909,0.044245018614729265,72,True
ptbxl_like,DE,SB,hybrid,25,20,0.11147465797290206,0.11617244332716942,0.17292482670114537,72,True
ptbxl_like,DE,SB,identity,50,20,0.08285735901823535,0.08287825963643392,0.08342894197004591,72,True
ptbxl_like,DE,SB,prior_correction,50,20,0.11582553080775897,0.11678888262461526,0.14407425111462135,72,True
ptbxl_like,DE,SB,temperature,50,20,0.08520752503323634,0.0829555501660038,0.09534936935809994,72,True
ptbxl_like,DE,SB,platt,50,20,0.04208262875932567,0.027880248603534885,0.08277790071784308,72,True
ptbxl_like,DE,SB,isotonic,50,20,0.021364971830313283,0.02794529711670226,0.037517893906660486,72,True
ptbxl_like,DE,SB,hybrid,50,20,0.12582916975618041,0.12218989571917463,0.1731733159905288,72,True
ptbxl_like,DE,SB,identity,100,20,0.08315956743667721,0.08344781159767839,0.08399092796287617,72,True
ptbxl_like,DE,SB,prior_correction,100,20,0.11912897914788415,0.12128319241193217,0.1348768105205506,72,True
ptbxl_like,DE,SB,temperature,100,20,0.08880761586657007,0.08779249533346518,0.09830567736462373,72,True
ptbxl_like,DE,SB,platt,100,20,0.01874638432093928,0.01565776876970472,0.037189933950515085,72,True
ptbxl_like,DE,SB,isotonic,100,20,0.019986247854369563,0.018241358856614927,0.033587468323233505,72,True
ptbxl_like,DE,SB,hybrid,100,20,0.13327563969688044,0.12851376357096087,0.16086091314990017,72,True
ptbxl_like,DE,SB,identity,200,20,0.08320810943126213,0.08345125554872966,0.08487322163616703,72,True
ptbxl_like,DE,SB,prior_correction,200,20,0.12001148452691154,0.1228863613334554,0.1299985584736926,72,True
ptbxl_like,DE,SB,temperature,200,20,0.0915234766142363,0.09049282503934811,0.09766434320586663,72,True
ptbxl_like,DE,SB,platt,200,20,0.013308802658904217,0.01180080726353365,0.02345175453663705,72,True
ptbxl_like,DE,SB,isotonic,200,20,0.014992696214109678,0.010834969684343606,0.029215342191288952,72,True
ptbxl_like,DE,SB,hybrid,200,20,0.13737641015890492,0.1394279504830177,0.1640401148084316,72,True
ptbxl_like,DE,SB,identity,400,20,0.0835974591861641,0.08339196772437416,0.08598543955947661,72,True
ptbxl_like,DE,SB,prior_correction,400,20,0.12541936554093364,0.12472417731121674,0.13170639712878052,72,True
ptbxl_like,DE,SB,temperature,400,20,0.09304002776081158,0.09282841583804874,0.09580917506586954,72,True
ptbxl_like,DE,SB,platt,400,20,0.0078103504865447955,0.00714660409604262,0.011510050632231407,72,True
ptbxl_like,DE,SB,isotonic,400,20,0.008686526199960293,0.006616863684799329,0.01937451052677652,72,True
ptbxl_like,DE,SB,hybrid,400,20,0.1448690408284447,0.14293885900535616,0.1567659067730362,72,True
ptbxl_like,DE,SB,identity,800,20,0.08401702472454826,0.0838856799251578,0.08702296616971628,72,True
ptbxl_like,DE,SB,prior_correction,800,20,0.1267984563920355,0.12601386324910513,0.1299193586458455,72,True
ptbxl_like,DE,SB,temperature,800,20,0.09312708776739943,0.09288655481214032,0.0965134551486049,72,True
ptbxl_like,DE,SB,platt,800,20,0.007844366054241905,0.007419723420367822,0.010719903963821711,72,True
ptbxl_like,DE,SB,isotonic,800,20,0.006708993073491707,0.005921567891196652,0.012417267118922937,72,True
ptbxl_like,DE,SB,hybrid,800,20,0.14639984692386987,0.14721750612775394,0.15077502739533047,72,True
ptbxl_like,DE,STACH,identity,0,1,0.0041483115484402516,0.0041483115484402516,0.0041483115484402516,91,True
ptbxl_like,DE,STACH,prior_correction,0,1,0.0036469733551705483,0.0036469733551705483,0.0036469733551705483,91,True
ptbxl_like,DE,STACH,temperature,0,20,0.004170878399477968,0.004184042909088893,0.004189136407473619,91,True
ptbxl_like,DE,STACH,platt,0,20,0.004170878399477968,0.004184042909088893,0.004189136407473619,91,True
ptbxl_like,DE,STACH,isotonic,0,20,0.004170878399477968,0.004184042909088893,0.004189136407473619,91,True
ptbxl_like,DE,STACH,hybrid,0,20,0.004170878399477968,0.004184042909088893,0.004189136407473619,91,True
ptbxl_like,DE,STACH,identity,25,20,0.004183091327237301,0.004198981923176949,0.004414316773910613,91,True
ptbxl_like,DE,STACH,prior_correction,25,20,0.02219906645350801,0.02534963003786396,0.03676767676767677,91,True
ptbxl_like,DE,STACH,temperature,25,20,0.004178450267438293,0.002964213793825382,0.004268892555562379,91,True
ptbxl_like,DE,STACH,platt,25,20,0.006645408234364492,0.004176046756919532,0.01708935523244083,91,True
ptbxl_like,DE,STACH,isotonic,25,20,0.019721473273998903,0.014988655233643056,0.03676767676767677,91,True
ptbxl_like,DE,STACH,hybrid,25,20,0.020404434673614302,0.013736368228342084,0.03676667676767677,91,True
ptbxl_like,DE,STACH,identity,50,20,0.004131503752745455,0.004117967031662524,0.004427337513277685,91,True
ptbxl_like,DE,STACH,prior_correction,50,20,0.025008444667347203,0.030563234450858245,0.03712921839482427,91,True
ptbxl_like,DE,STACH,temperature,50,20,0.003340605907778239,0.0022692302892536936,0.004901773302419867,91,True
ptbxl_like,DE,STACH,platt,50,20,0.007158002607586296,0.0036249252374664807,0.01569800048997244,91,True
ptbxl_like,DE,STACH,isotonic,50,20,0.01157711236561455,0.0068090716785633824,0.03712921839482427,91,True
ptbxl_like,DE,STACH,hybrid,50,20,0.019659188009569693,0.016311523813783785,0.0372388914681563,91,True
ptbxl_like,DE,STACH,identity,100,20,0.004195513234643202,0.00414187598793794,0.004573860831414921,91,True
ptbxl_like,DE,STACH,prior_correction,100,20,0.02152223109839427,0.019692726410921478,0.0370694328751909,91,True
ptbxl_like,DE,STACH,temperature,100,20,0.0026640181467681686,0.002313624969424725,0.004940477319908341,91,True
ptbxl_like,DE,STACH,platt,100,20,0.006701515390351749,0.00447049004399889,0.013169290735594693,91,True
ptbxl_like,DE,STACH,isotonic,100,20,0.006692125284683173,0.005948534373975117,0.011667891000939023,91,True
ptbxl_like,DE,STACH,hybrid,100,20,0.015594673276591812,0.016755059375175897,0.022278072229321284,91,True
ptbxl_like,DE,STACH,identity,200,20,0.004061405220152857,0.004125235836598349,0.0048710728441397145,91,True
ptbxl_like,DE,STACH,prior_correction,200,20,0.020902977826226004,0.017857113029336957,0.03739130434782609,91,True
ptbxl_like,DE,STACH,temperature,200,20,0.0027571796480694707,0.0026979787327266816,0.004143088675964273,91,True
ptbxl_like,DE,STACH,platt,200,20,0.00787326192860732,0.007358029212289421,0.013628135176260932,91,True
ptbxl_like,DE,STACH,isotonic,200,20,0.00654683782601666,0.0049566068548028905,0.012628090382554412,91,True
ptbxl_like,DE,STACH,hybrid,200,20,0.013376632952998336,0.012519812360879273,0.021956993050853253,91,True
ptbxl_like,DE,STACH,identity,400,20,0.004101207001552297,0.003984503208703104,0.005095988693055766,91,True
ptbxl_like,DE,STACH,prior_correction,400,20,0.02230184417840231,0.018317944670822678,0.038617189093628886,91,True
ptbxl_like,DE,STACH,temperature,400,20,0.002280707338840357,0.0021772975036029475,0.003401586429378771,91,True
ptbxl_like,DE,STACH,platt,400,20,0.005363871798407734,0.004821968771220897,0.011906112572889269,91,True
ptbxl_like,DE,STACH,isotonic,400,20,0.004675393483657448,0.004341685426803271,0.010385219177048136,91,True
ptbxl_like,DE,STACH,hybrid,400,20,0.014672831879128889,0.014356821020295663,0.022583632587470835,91,True
ptbxl_like,DE,STACH,identity,800,20,0.0044015119795766874,0.004147342910687543,0.00535299530652454,91,True
ptbxl_like,DE,STACH,prior_correction,800,20,0.023352090219549947,0.02061031048366583,0.03888235294117647,91,True
ptbxl_like,DE,STACH,temperature,800,20,0.00279257453298573,0.0025642546239803394,0.004141479329707705,91,True
ptbxl_like,DE,STACH,platt,800,20,0.004080399171877684,0.0029959234018768505,0.0076980761672920655,91,True
ptbxl_like,DE,STACH,isotonic,800,20,0.0036802943729582586,0.003003734518807996,0.0075860628543284875,91,True
ptbxl_like,DE,STACH,hybrid,800,20,0.017521499501971943,0.01810793299053072,0.026081000163213984,91,True
chapman_like,CN,AF,identity,0,1,0.03446830639632288,0.03446830639632288,0.03446830639632288,188,True
chapman_like,CN,AF,prior_correction,0,1,0.07523009203681473,0.07523009203681473,0.07523009203681473,188,True
chapman_like,CN,AF,temperature,0,20,0.03441851701664888,0.034434698370600536,0.034471170219688874,188,True
chapman_like,CN,AF,platt,0,20,0.03441851701664888,0.034434698370600536,0.034471170219688874,188,True
chapman_like,CN,AF,isotonic,0,20,0.03441851701664888,0.034434698370600536,0.034471170219688874,188,True
chapman_like,CN,AF,hybrid,0,20,0.03441851701664888,0.034434698370600536,0.034471170219688874,188,True
chapman_like,CN,AF,identity,25,20,0.03438746509138084,0.03431251806608365,0.035003401982885055,188,True
chapman_like,CN,AF,prior_correction,25,20,0.04433806836554311,0.03548201274132767,0.07590132938706537,188,True
chapman_like,CN,AF,temperature,25,20,0.048287732597033436,0.0397324731413845,0.07388803770697767,188,True
chapman_like,CN,AF,platt,25,20,0.05600680711882668,0.05013515758328986,0.10351483351327266,188,True
chapman_like,CN,AF,isotonic,25,20,0.067393444226611,0.058185958707856325,0.10652558072401992,188,True
chapman_like,CN,AF,hybrid,25,20,0.04638998662113608,0.041931167991553366,0.07593098544410176,188,True
chapman_like,CN,AF,identity,50,20,0.03438409283265822,0.034360542512870795,0.035280287977376715,188,True
chapman_like,CN,AF,prior_correction,50,20,0.03814737526331191,0.03125752678321649,0.06081479107337135,188,True
chapman_like,CN,AF,temperature,50,20,0.04410066400873035,0.04104768291590098,0.06339940653412794,188,True
chapman_like,CN,AF,platt,50,20,0.04011758161414948,0.03852258716657253,0.057749800988883764,188,True
chapman_like,CN,AF,isotonic,50,20,0.0439829449619385,0.042221225797173995,0.06420574007285837,188,True
chapman_like,CN,AF,hybrid,50,20,0.036252893435669384,0.03481651164168173,0.05544544125056876,188,True
chapman_like,CN,AF,identity,100,20,0.034065088659667946,0.03413133569942606,0.03500480958394713,188,True
chapman_like,CN,AF,prior_correction,100,20,0.030216437544425656,0.02551172474891951,0.04070907237644927,188,True
chapman_like,CN,AF,temperature,100,20,0.042911685810074776,0.03803298870733553,0.05860307019980443,188,True
chapman_like,CN,AF,platt,100,20,0.028878702712232605,0.025375824270149394,0.0416481183509389,188,True
chapman_like,CN,AF,isotonic,100,20,0.03272199704184599,0.031805040224362674,0.04597799353730432,188,True
chapman_like,CN,AF,hybrid,100,20,0.028386083699330093,0.026174330495755516,0.0382976809826549,188,True
chapman_like,CN,AF,identity,200,20,0.03432541218959942,0.033908572642232765,0.03663080686470023,188,True
chapman_like,CN,AF,prior_correction,200,20,0.026791549894080714,0.023633718675858895,0.03958018747549025,188,True
chapman_like,CN,AF,temperature,200,20,0.0428325295492872,0.03924508286645334,0.05622255608806173,188,True
chapman_like,CN,AF,platt,200,20,0.026463677554647562,0.023893312770204452,0.04311763304518022,188,True
chapman_like,CN,AF,isotonic,200,20,0.02741834987901521,0.023179249237243068,0.04702130249628611,188,True
chapman_like,CN,AF,hybrid,200,20,0.02257522046256456,0.01963733679764481,0.033589754032201005,188,True
chapman_like,CN,AF,identity,400,20,0.03427424100139696,0.03463539112083178,0.0365741314697102,188,True
chapman_like,CN,AF,prior_correction,400,20,0.02263457715772661,0.022334321831499967,0.025794322404728082,188,True
chapman_like,CN,AF,temperature,400,20,0.04091090142784682,0.04049419390616874,0.049777637303440404,188,True
chapman_like,CN,AF,platt,400,20,0.02024506253239653,0.0189505877685738,0.030381520425191138,188,True
chapman_like,CN,AF,isotonic,400,20,0.021700966591035535,0.019821221895938566,0.031460959766276116,188,True
chapman_like,CN,AF,hybrid,400,20,0.019232612958806284,0.018877651860645744,0.028522345490482062,188,True
chapman_like,CN,AF,identity,800,20,0.03444906911295629,0.034269271265027705,0.03736518527745697,188,True
chapman_like,CN,AF,prior_correction,800,20,0.02387244022177917,0.023563520497416696,0.028574597365961466,188,True
chapman_like,CN,AF,temperature,800,20,0.04072193272275291,0.040124212506031244,0.04956244390522237,188,True
chapman_like,CN,AF,platt,800,20,0.019204044396835117,0.019100427838763423,0.027206138604966897,188,True
chapman_like,CN,AF,isotonic,800,20,0.01784799730952507,0.018407650310881547,0.027491442598526837,188,True
chapman_like,CN,AF,hybrid,800,20,0.018087102351577823,0.01828086243043931,0.025628764244938602,188,True
chapman_like,CN,IAVB,identity,0,1,0.06283644491682315,0.06283644491682315,0.06283644491682315,150,True
chapman_like,CN,IAVB,prior_correction,0,1,0.060024009603841535,0.060024009603841535,0.060024009603841535,150,True
chapman_like,CN,IAVB,temperature,0,20,0.06282239718066973,0.06283360044724484,0.06285378312561066,150,True
chapman_like,CN,IAVB,platt,0,20,0.06282239718066973,0.06283360044724484,0.06285378312561066,150,True
chapman_like,CN,IAVB,isotonic,0,20,0.06282239718066973,0.06283360044724484,0.06285378312561066,150,True
chapman_like,CN,IAVB,hybrid,0,20,0.06282239718066973,0.06283360044724484,0.06285378312561066,150,True
chapman_like,CN,IAVB,identity,25,20,0.06265856646675094,0.06265943358045306,0.06318981521623751,150,True
chapman_like,CN,IAVB,prior_correction,25,20,0.35874141304435475,0.2923666994987802,0.6476176734549067,150,True
chapman_like,CN,IAVB,temperature,25,20,0.07048116874671947,0.06360677651458894,0.09270720432850153,150,True
chapman_like,CN,IAVB,platt,25,20,0.05334742424745701,0.054821268861506046,0.07943296043158748,150,True
chapman_like,CN,IAVB,isotonic,25,20,0.05137583429301943,0.055019835687132826,0.09587795753392914,150,True
chapman_like,CN,IAVB,hybrid,25,20,0.3129637900250708,0.3121179322412089,0.5876074423278904,150,True
chapman_like,CN,IAVB,identity,50,20,0.0625806250339551,0.0627264276621137,0.06348781865438276,150,True
chapman_like,CN,IAVB,prior_correction,50,20,0.32281248470797025,0.31692382730584,0.4954319720652901,150,True
chapman_like,CN,IAVB,temperature,50,20,0.06179973181699526,0.05962522269628465,0.07422552697935474,150,True
chapman_like,CN,IAVB,platt,50,20,0.035338136829066905,0.03321926575315928,0.04807474708895457,150,True
chapman_like,CN,IAVB,isotonic,50,20,0.040557355253777724,0.043344996648200435,0.058615186853796894,150,True
chapman_like,CN,IAVB,hybrid,50,20,0.2789974757930789,0.3269428341577669,0.44380071423111733,150,True
chapman_like,CN,IAVB,identity,100,20,0.06272489347486783,0.06241322658654764,0.06419539574366132,150,True
chapman_like,CN,IAVB,prior_correction,100,20,0.27051922159372815,0.2383470973526061,0.4252847287518086,150,True
chapman_like,CN,IAVB,temperature,100,20,0.057164485053639316,0.05344634347098931,0.06723771632792601,150,True
chapman_like,CN,IAVB,platt,100,20,0.029461401842231873,0.027452958162999842,0.037236486598981836,150,True
chapman_like,CN,IAVB,isotonic,100,20,0.029936795990458433,0.02258339767282334,0.04855120694176232,150,True
chapman_like,CN,IAVB,hybrid,100,20,0.2540365081142102,0.2161925723249273,0.43885283560694044,150,True
chapman_like,CN,IAVB,identity,200,20,0.06281524612770864,0.06301918916268351,0.06452642838672842,150,True
chapman_like,CN,IAVB,prior_correction,200,20,0.21508114495447775,0.21610441937710573,0.2981331042348631,150,True
chapman_like,CN,IAVB,temperature,200,20,0.058009100596685036,0.05490878159173393,0.06706165262464658,150,True
chapman_like,CN,IAVB,platt,200,20,0.027547411904781223,0.028243601433668573,0.03227549630861694,150,True
chapman_like,CN,IAVB,isotonic,200,20,0.027392058326319736,0.02809178999367743,0.038653375921413255,150,True
chapman_like,CN,IAVB,hybrid,200,20,0.1965222330255569,0.17410242743052867,0.3154293907891191,150,True
chapman_like,CN,IAVB,identity,400,20,0.06322671355333628,0.06275831564911954,0.06717919303274002,150,True
chapman_like,CN,IAVB,prior_correction,400,20,0.18522111404810016,0.18772310213852145,0.2760418762126939,150,True
chapman_like,CN,IAVB,temperature,400,20,0.058251196617122206,0.05731711109003516,0.0659706080923344,150,True
chapman_like,CN,IAVB,platt,400,20,0.025818941179654775,0.025380377223238614,0.03252581729190649,150,True
chapman_like,CN,IAVB,isotonic,400,20,0.026372890468515865,0.025051712103450273,0.0356763321302949,150,True
chapman_like,CN,IAVB,hybrid,400,20,0.16230108574350416,0.1546214878228448,0.2597324330001892,150,True
chapman_like,CN,IAVB,identity,800,20,0.0629522242814291,0.0630126409284903,0.067084138231547,150,True
chapman_like,CN,IAVB,prior_correction,800,20,0.19773073591150775,0.2061707748697072,0.2587035695960514,150,True
chapman_like,CN,IAVB,temperature,800,20,0.056897784299828155,0.0575495142096681,0.06160841737979196,150,True
chapman_like,CN,IAVB,platt,800,20,0.02339336648577272,0.023052576846573063,0.028052934627562708,150,True
chapman_like,CN,IAVB,isotonic,800,20,0.017391727170031224,0.01761637717576752,0.022370212631156676,150,True
chapman_like,CN,IAVB,hybrid,800,20,0.1697976559942569,0.1698967535326223,0.24648205752845526,150,True
chapman_like,CN,RBBB,identity,0,1,0.18614406028407837,0.18614406028407837,0.18614406028407837,182,True
chapman_like,CN,RBBB,prior_correction,0,1,0.21526369964870737,0.21526369964870737,0.21526369964870737,182,True
chapman_like,CN,RBBB,temperature,0,20,0.18610930946107132,0.18614757569634624,0.1862279086008572,182,True
