site,country,label,method,n_cal,n_repeats,n_failed,ece_mean,ece_median,ece_q90,n_positive,reliable_estimate
chapman_like,CN,RBBB,hybrid_minimax,400,20,0,0.10247218672583847,0.10178411477082384,0.10777990256073634,415,True
chapman_like,CN,RBBB,identity,800,20,0,0.01919608446346139,0.01921228651338864,0.020395956157477448,415,True
chapman_like,CN,RBBB,prior_correction,800,20,0,0.023463952595860257,0.023675351146104834,0.024126412702746416,415,True
chapman_like,CN,RBBB,prior_correction_gated,800,20,0,0.01919608446346139,0.01921228651338864,0.020395956157477448,415,True
chapman_like,CN,RBBB,prior_correction_minimax,800,20,0,0.06568320092857907,0.06576748083245344,0.06694264981997491,415,True
chapman_like,CN,RBBB,temperature,800,20,0,0.031695754301125256,0.03205019281701239,0.03519749771705483,415,True
chapman_like,CN,RBBB,platt,800,20,0,0.0044011465311238175,0.003666115623005399,0.008842206048725333,415,True
chapman_like,CN,RBBB,isotonic,800,20,0,0.004399088011016223,0.004326342259165047,0.008153128227176095,415,True
chapman_like,CN,RBBB,hybrid,800,20,0,0.03862847696334493,0.03892576635173249,0.04188970510196152,415,True
chapman_like,CN,RBBB,hybrid_minimax,800,20,0,0.10347358290572783,0.10337510147714019,0.10850078824671969,415,True
chapman_like,CN,LBBB,identity,0,1,0,0.0018971719399597168,0.0018971719399597168,0.0018971719399597168,67,True
chapman_like,CN,LBBB,prior_correction,0,1,0,0.013402680536107221,0.013402680536107221,0.013402680536107221,67,True
chapman_like,CN,LBBB,prior_correction_gated,0,1,0,0.0018971719399597168,0.0018971719399597168,0.0018971719399597168,67,True
chapman_like,CN,LBBB,prior_correction_minimax,0,1,0,0.008213304653615859,0.008213304653615859,0.008213304653615859,67,True
chapman_like,CN,LBBB,temperature,0,20,0,0.0018971719399597168,0.0018971719399597168,0.0018971719399597168,67,True
chapman_like,CN,LBBB,platt,0,20,0,0.0018971719399597168,0.0018971719399597168,0.0018971719399597168,67,True
chapman_like,CN,LBBB,isotonic,0,20,0,0.0018971719399597168,0.0018971719399597168,0.0018971719399597168,67,True
chapman_like,CN,LBBB,hybrid,0,20,0,0.0018971719399597168,0.0018971719399597168,0.0018971719399597168,67,True
chapman_like,CN,LBBB,hybrid_minimax,0,20,0,0.0018971719399597168,0.0018971719399597168,0.0018971719399597168,67,True
chapman_like,CN,LBBB,identity,25,20,0,0.0019046953287008555,0.001906324126202741,0.0019063241262027447,67,True
chapman_like,CN,LBBB,prior_correction,25,20,0,0.013376884422110555,0.013467336683417085,0.013467336683417085,67,True
chapman_like,CN,LBBB,prior_correction_gated,25,20,0,0.0019046953287008555,0.001906324126202741,0.0019063241262027447,67,True
chapman_like,CN,LBBB,prior_correction_minimax,25,20,0,0.008224653473074082,0.008251566054913102,0.008252926624048217,67,True
chapman_like,CN,LBBB,temperature,25,20,0,0.0018988677311014292,0.0019053433648738988,0.0019053433648739005,67,True
chapman_like,CN,LBBB,platt,25,20,0,0.0018994971836509195,0.0019053433648738988,0.0019053433648739005,67,True
chapman_like,CN,LBBB,isotonic,25,20,0,0.009412657962123486,0.013467336683417085,0.013467336683417085,67,True
chapman_like,CN,LBBB,hybrid,25,20,0,0.022130001870565512,0.013466336683417086,0.030753764232323694,67,True
chapman_like,CN,LBBB,hybrid_minimax,25,20,0,0.00839241834420759,0.008251091454522965,0.008253841786662223,67,True
chapman_like,CN,LBBB,identity,50,20,0,0.001914066068404206,0.0019159520258299062,0.0019159520258487449,67,True
chapman_like,CN,LBBB,prior_correction,50,20,0,0.013393939393939392,0.013333333333333334,0.013535353535353536,67,True
chapman_like,CN,LBBB,prior_correction_gated,50,20,0,0.001914066068404206,0.0019159520258299062,0.0019159520258487449,67,True
chapman_like,CN,LBBB,prior_correction_minimax,50,20,0,0.008221439660158588,0.00828997436451415,0.008294603045741629,67,True
chapman_like,CN,LBBB,temperature,50,20,0,0.0019047113038792077,0.0019136817155280018,0.0019149713616661897,67,True
chapman_like,CN,LBBB,platt,50,20,0,0.0019056016277273376,0.0019149709576257723,0.0019149713616661897,67,True
chapman_like,CN,LBBB,isotonic,50,20,0,0.007134385683387949,0.001915952026937038,0.013535353535353536,67,True
chapman_like,CN,LBBB,hybrid,50,20,0,0.012787439067601603,0.013534353535353537,0.026868681919893694,67,True
chapman_like,CN,LBBB,hybrid_minimax,50,20,0,0.00906033955812727,0.008209353737325684,0.010197430005337193,67,True
chapman_like,CN,LBBB,identity,100,20,0,0.001911326956367395,0.0019354858223922747,0.0019355025567058437,67,True
chapman_like,CN,LBBB,prior_correction,100,20,0,0.01333673469387755,0.013265306122448979,0.013673469387755101,67,True
chapman_like,CN,LBBB,prior_correction_gated,100,20,0,0.001911326956367395,0.0019354858223922747,0.0019355025567058437,67,True
chapman_like,CN,LBBB,prior_correction_minimax,100,20,0,0.008217471386191128,0.008184685087653697,0.00837183138359898,67,True
chapman_like,CN,LBBB,temperature,100,20,0,0.0017698626631671925,0.0019146015727801403,0.0019345220898464425,67,True
chapman_like,CN,LBBB,platt,100,20,0,0.0017649361819716241,0.0019164156785562306,0.0019345220898464425,67,True
chapman_like,CN,LBBB,isotonic,100,20,0,0.0035582960944819464,0.0019351422877514216,0.013673469387755101,67,True
chapman_like,CN,LBBB,hybrid,100,20,0,0.008999863653563124,0.006734721432525934,0.01693877790090058,67,True
chapman_like,CN,LBBB,hybrid_minimax,100,20,0,0.01085930468652842,0.009371891047115598,0.015840987664030835,67,True
chapman_like,CN,LBBB,identity,200,20,0,0.0019242896714900533,0.0019721316267343764,0.001975825512070626,67,True
chapman_like,CN,LBBB,prior_correction,200,20,0,0.01328125,0.013333333333333334,0.01375,67,True
chapman_like,CN,LBBB,prior_correction_gated,200,20,0,0.0019242896714900533,0.0019721316267343764,0.001975825512070626,67,True
chapman_like,CN,LBBB,prior_correction_minimax,200,20,0,0.008217301885025471,0.008195448503334236,0.00854339986363087,67,True
chapman_like,CN,LBBB,temperature,200,20,0,0.0017537317778748974,0.0019317550957019545,0.001973504486466648,67,True
chapman_like,CN,LBBB,platt,200,20,0,0.001593250863383242,0.001929071475642181,0.0019748442583847462,67,True
chapman_like,CN,LBBB,isotonic,200,20,0,0.0016822946543984876,0.0019486742665463792,0.0019758250691841615,67,True
chapman_like,CN,LBBB,hybrid,200,20,0,0.007364587204970995,0.006875027554942802,0.012604155492320062,67,True
chapman_like,CN,LBBB,hybrid_minimax,200,20,0,0.010152757571975745,0.009492249792665889,0.01345852400819649,67,True
chapman_like,CN,LBBB,identity,400,20,0,0.0019145764234664582,0.001996080588713261,0.002061711504191427,67,True
chapman_like,CN,LBBB,prior_correction,400,20,0,0.013315217391304346,0.013369565217391305,0.013934782608695653,67,True
chapman_like,CN,LBBB,prior_correction_gated,400,20,0,0.0019145764234664582,0.001996080588713261,0.002061711504191427,67,True
chapman_like,CN,LBBB,prior_correction_minimax,400,20,0,0.00829035439176272,0.008255435469770879,0.008617343092620819,67,True
chapman_like,CN,LBBB,temperature,400,20,0,0.001646893557665238,0.0019648512755439176,0.002039793066009205,67,True
chapman_like,CN,LBBB,platt,400,20,0,0.0012165628751623877,0.0019651905861375538,0.0020403780104319377,67,True
chapman_like,CN,LBBB,isotonic,400,20,0,0.0014016310800912164,0.001817680654178434,0.0020613070998191274,67,True
chapman_like,CN,LBBB,hybrid,400,20,0,0.004755432923352913,0.0040760909231405094,0.009891300560066547,67,True
chapman_like,CN,LBBB,hybrid_minimax,400,20,0,0.01015535098455028,0.009852859782652247,0.012933722777896456,67,True
chapman_like,CN,LBBB,identity,800,20,0,0.0019113771789089277,0.0020040065116676653,0.002257864151503689,67,True
chapman_like,CN,LBBB,prior_correction,800,20,0,0.01329761904761905,0.013452380952380952,0.014071428571428572,67,True
chapman_like,CN,LBBB,prior_correction_gated,800,20,0,0.0019113771789089277,0.0020040065116676653,0.002257864151503689,67,True
chapman_like,CN,LBBB,prior_correction_minimax,800,20,0,0.008290443413101131,0.00826442572741436,0.008875968686360841,67,True
chapman_like,CN,LBBB,temperature,800,20,0,0.001550194810168737,0.0016462027483906284,0.0022175622520969156,67,True
chapman_like,CN,LBBB,platt,800,20,0,0.0008331706909628235,0.0002380952137654834,0.002223782023921584,67,True
chapman_like,CN,LBBB,isotonic,800,20,0,0.0009779553356594269,0.0006035278645401916,0.0022545400243527253,67,True
chapman_like,CN,LBBB,hybrid,800,20,0,0.0037946439870203937,0.0033928605302173676,0.006434512288968504,67,True
chapman_like,CN,LBBB,hybrid_minimax,800,20,0,0.01021334155000039,0.01013006862824965,0.011377751501892895,67,True
chapman_like,CN,SB,identity,0,1,0,0.06806901265240975,0.06806901265240975,0.06806901265240975,806,True
chapman_like,CN,SB,prior_correction,0,1,0,0.0648438570264728,0.0648438570264728,0.0648438570264728,806,True
chapman_like,CN,SB,prior_correction_gated,0,1,0,0.06806901265240975,0.06806901265240975,0.06806901265240975,806,True
chapman_like,CN,SB,prior_correction_minimax,0,1,0,0.08045223721003233,0.08045223721003233,0.08045223721003233,806,True
chapman_like,CN,SB,temperature,0,20,0,0.06774493527132316,0.06773033194765174,0.06776553199332473,806,True
chapman_like,CN,SB,platt,0,20,0,0.06774493527132316,0.06773033194765174,0.06776553199332473,806,True
chapman_like,CN,SB,isotonic,0,20,0,0.06774493527132316,0.06773033194765174,0.06776553199332473,806,True
chapman_like,CN,SB,hybrid,0,20,0,0.06774493527132316,0.06773033194765174,0.06776553199332473,806,True
chapman_like,CN,SB,hybrid_minimax,0,20,0,0.06774493527132316,0.06773033194765174,0.06776553199332473,806,True
chapman_like,CN,SB,identity,25,20,0,0.06800233477463423,0.06790089931605511,0.06864531692618907,806,True
chapman_like,CN,SB,prior_correction,25,20,0,0.06476542762853546,0.06466811438794091,0.06542927656380043,806,True
chapman_like,CN,SB,prior_correction_gated,25,20,0,0.06800233477463423,0.06790089931605511,0.06864531692618907,806,True
chapman_like,CN,SB,prior_correction_minimax,25,20,0,0.08050566945071927,0.0805303226301648,0.08079604951270263,806,True
chapman_like,CN,SB,temperature,25,20,0,0.06227929509954318,0.05741451725449219,0.07580724138677226,806,True
chapman_like,CN,SB,platt,25,20,0,0.059800700667609674,0.0645149395165002,0.08264067003436265,806,True
chapman_like,CN,SB,isotonic,25,20,0,0.05567847277605822,0.06177308300801272,0.07534250998702542,806,True
chapman_like,CN,SB,hybrid,25,20,0,0.05888573086524966,0.05341154879157643,0.0711848117320156,806,True
chapman_like,CN,SB,hybrid_minimax,25,20,0,0.07798845256376953,0.07384324609443008,0.0975271625936878,806,True
chapman_like,CN,SB,identity,50,20,0,0.06791912488925968,0.06794398394189646,0.0685378281291314,806,True
chapman_like,CN,SB,prior_correction,50,20,0,0.06467823639676047,0.06469415758489602,0.06530459955735735,806,True
chapman_like,CN,SB,prior_correction_gated,50,20,0,0.06791912488925968,0.06794398394189646,0.0685378281291314,806,True
chapman_like,CN,SB,prior_correction_minimax,50,20,0,0.08045417607629379,0.08051960260982743,0.08086483758444887,806,True
chapman_like,CN,SB,temperature,50,20,0,0.05786796013389882,0.05621820244516548,0.0636959474835693,806,True
chapman_like,CN,SB,platt,50,20,0,0.043640150648106474,0.043552396572126284,0.05928808128252663,806,True
chapman_like,CN,SB,isotonic,50,20,0,0.03997695048855009,0.044291320532847296,0.05885872203163296,806,True
chapman_like,CN,SB,hybrid,50,20,0,0.05387334613683416,0.05225243335255446,0.0600919464920962,806,True
chapman_like,CN,SB,hybrid_minimax,50,20,0,0.07420222550639846,0.07151468234367173,0.07974664182966824,806,True
chapman_like,CN,SB,identity,100,20,0,0.06805680923347743,0.06804741051249558,0.06884465870195917,806,True
chapman_like,CN,SB,prior_correction,100,20,0,0.06482789471765892,0.06481610530837749,0.06563246927029465,806,True
chapman_like,CN,SB,prior_correction_gated,100,20,0,0.06805680923347743,0.06804741051249558,0.06884465870195917,806,True
chapman_like,CN,SB,prior_correction_minimax,100,20,0,0.08044247126687412,0.0804784217401325,0.08106153820438755,806,True
chapman_like,CN,SB,temperature,100,20,0,0.05638645776631429,0.05569470603041375,0.058334412731434894,806,True
chapman_like,CN,SB,platt,100,20,0,0.03424654324133032,0.030245530130346854,0.05192408608624435,806,True
chapman_like,CN,SB,isotonic,100,20,0,0.03412392235976621,0.03615905950265356,0.054917876097847915,806,True
chapman_like,CN,SB,hybrid,100,20,0,0.05268432682529769,0.051815139133935956,0.0569924156996272,806,True
chapman_like,CN,SB,hybrid_minimax,100,20,0,0.07247915548945025,0.0719324375026244,0.07435531586402476,806,True
chapman_like,CN,SB,identity,200,20,0,0.0678804859190078,0.06789296300895395,0.06874604881576105,806,True
chapman_like,CN,SB,prior_correction,200,20,0,0.06463474868236911,0.0645969067606009,0.06547664729706681,806,True
chapman_like,CN,SB,prior_correction_gated,200,20,0,0.0678804859190078,0.06789296300895395,0.06874604881576105,806,True
chapman_like,CN,SB,prior_correction_minimax,200,20,0,0.08053763677084111,0.08064454731489631,0.08134738238035316,806,True
chapman_like,CN,SB,temperature,200,20,0,0.05546363278997737,0.05495811042872322,0.05650058258115741,806,True
chapman_like,CN,SB,platt,200,20,0,0.027902030199735372,0.0248455941221915,0.044728054928530755,806,True
chapman_like,CN,SB,isotonic,200,20,0,0.024297090138140142,0.02146213238531155,0.04222653518563321,806,True
chapman_like,CN,SB,hybrid,200,20,0,0.05149054541584645,0.051023339402725035,0.052592353521268585,806,True
chapman_like,CN,SB,hybrid_minimax,200,20,0,0.07163835778124342,0.07094987103683718,0.07272962674342312,806,True
chapman_like,CN,SB,identity,400,20,0,0.06849476729408824,0.06836490152624447,0.07018333660777885,806,True
chapman_like,CN,SB,prior_correction,400,20,0,0.06524823626778917,0.06510921393668262,0.0668971857773316,806,True
chapman_like,CN,SB,prior_correction_gated,400,20,0,0.06849476729408824,0.06836490152624447,0.07018333660777885,806,True
chapman_like,CN,SB,prior_correction_minimax,400,20,0,0.08097899632131493,0.08087230906227263,0.08223167003536747,806,True
chapman_like,CN,SB,temperature,400,20,0,0.05525042379415289,0.05509388947119291,0.056783606107254796,806,True
chapman_like,CN,SB,platt,400,20,0,0.02718555768310469,0.02506979903540188,0.03628622136373664,806,True
chapman_like,CN,SB,isotonic,400,20,0,0.022307781049370545,0.02116725651331542,0.0333225522437527,806,True
chapman_like,CN,SB,hybrid,400,20,0,0.05128306339428723,0.05115235639790542,0.052759099723107786,806,True
chapman_like,CN,SB,hybrid_minimax,400,20,0,0.07138557484049317,0.0712094597344004,0.07282597703941192,806,True
chapman_like,CN,SB,identity,800,20,0,0.06834682594215895,0.06802581363045028,0.0712492293387741,806,True
chapman_like,CN,SB,prior_correction,800,20,0,0.06509972041020773,0.06484918633660575,0.06800588257793909,806,True
chapman_like,CN,SB,prior_correction_gated,800,20,0,0.06834682594215895,0.06802581363045028,0.0712492293387741,806,True
chapman_like,CN,SB,prior_correction_minimax,800,20,0,0.08094985593563186,0.08104986352837011,0.08315637198417825,806,True
chapman_like,CN,SB,temperature,800,20,0,0.055084585020341116,0.05463366465759638,0.05715800327598929,806,True
chapman_like,CN,SB,platt,800,20,0,0.025618838884870092,0.024177912238969562,0.027366440645918116,806,True
chapman_like,CN,SB,isotonic,800,20,0,0.014718081744280142,0.013935601000797233,0.020727004887975558,806,True
chapman_like,CN,SB,hybrid,800,20,0,0.05112081161678931,0.05065288951806605,0.053232268861802545,806,True
chapman_like,CN,SB,hybrid_minimax,800,20,0,0.0712252183945869,0.07083083868704516,0.07319066586811142,806,True
chapman_like,CN,STACH,identity,0,1,0,0.012111464210847845,0.012111464210847845,0.012111464210847845,323,True
chapman_like,CN,STACH,prior_correction,0,1,0,0.02547327118834903,0.02547327118834903,0.02547327118834903,323,True
chapman_like,CN,STACH,prior_correction_gated,0,1,0,0.012111464210847845,0.012111464210847845,0.012111464210847845,323,True
chapman_like,CN,STACH,prior_correction_minimax,0,1,0,0.025731764251388817,0.025731764251388817,0.025731764251388817,323,True
chapman_like,CN,STACH,temperature,0,20,0,0.012093347356884413,0.012111462954599757,0.012111581765716598,323,True
chapman_like,CN,STACH,platt,0,20,0,0.012093347356884413,0.012111462954599757,0.012111581765716598,323,True
chapman_like,CN,STACH,isotonic,0,20,0,0.012093347356884413,0.012111462954599757,0.012111581765716598,323,True
chapman_like,CN,STACH,hybrid,0,20,0,0.012093347356884413,0.012111462954599757,0.012111581765716598,323,True
chapman_like,CN,STACH,hybrid_minimax,0,20,0,0.012093347356884413,0.012111462954599757,0.012111581765716598,323,True
chapman_like,CN,STACH,identity,25,20,0,0.012067351073633156,0.012163966206984402,0.012208564840839322,323,True
chapman_like,CN,STACH,prior_correction,25,20,0,0.025417319324881737,0.025481986387496578,0.025604174006712166,323,True
chapman_like,CN,STACH,prior_correction_gated,25,20,0,0.012067351073633156,0.012163966206984402,0.012208564840839322,323,True
chapman_like,CN,STACH,prior_correction_minimax,25,20,0,0.025675547437208002,0.025738733179803998,0.02586364453450835,323,True
chapman_like,CN,STACH,temperature,25,20,0,0.01649849531536239,0.015034524567488987,0.025548639404731684,323,True
chapman_like,CN,STACH,platt,25,20,0,0.01624102096921928,0.01494214343923795,0.022489737368247904,323,True
chapman_like,CN,STACH,isotonic,25,20,0,0.029782269660477312,0.01675744585946589,0.0649246231155779,323,True
chapman_like,CN,STACH,hybrid,25,20,0,0.029424561967427664,0.02564873860140475,0.04335276963789299,323,True
chapman_like,CN,STACH,hybrid_minimax,25,20,0,0.02968647385804867,0.025898248533179985,0.04370901680519682,323,True
chapman_like,CN,STACH,identity,50,20,0,0.012057558228729937,0.01206044358809778,0.012250576257569916,323,True
chapman_like,CN,STACH,prior_correction,50,20,0,0.025387622901217245,0.025408523997030016,0.0256381917130487,323,True
chapman_like,CN,STACH,prior_correction_gated,50,20,0,0.012057558228729937,0.01206044358809778,0.012250576257569916,323,True
chapman_like,CN,STACH,prior_correction_minimax,50,20,0,0.025645456915750108,0.02566581850760524,0.025897213463355457,323,True
chapman_like,CN,STACH,temperature,50,20,0,0.014632958942459084,0.014381013496247869,0.016225612891919733,323,True
chapman_like,CN,STACH,platt,50,20,0,0.01770225116434454,0.015215446125641435,0.025770485353303285,323,True
chapman_like,CN,STACH,isotonic,50,20,0,0.018077387222826286,0.01308927867771819,0.025585235753479683,323,True
chapman_like,CN,STACH,hybrid,50,20,0,0.026644993346432933,0.025379007977771637,0.030778911820805048,323,True
chapman_like,CN,STACH,hybrid_minimax,50,20,0,0.02689851842080413,0.025626497204146434,0.031079323178546003,323,True
chapman_like,CN,STACH,identity,100,20,0,0.012089762936976505,0.012154894897697516,0.012421516637573722,323,True
chapman_like,CN,STACH,prior_correction,100,20,0,0.025430387035208425,0.025580433786717687,0.025852987386466228,323,True
chapman_like,CN,STACH,prior_correction_gated,100,20,0,0.012089762936976505,0.012154894897697516,0.012421516637573722,323,True
chapman_like,CN,STACH,prior_correction_minimax,100,20,0,0.02568838571181393,0.025838982977543848,0.026114639736484733,323,True
chapman_like,CN,STACH,temperature,100,20,0,0.013610907360044205,0.013915733493082186,0.01546913529421459,323,True
chapman_like,CN,STACH,platt,100,20,0,0.013035482246645991,0.012638603996052301,0.016466980749532383,323,True
chapman_like,CN,STACH,isotonic,100,20,0,0.012533636828033917,0.01232959517789611,0.018177573040948792,323,True
chapman_like,CN,STACH,hybrid,100,20,0,0.025724925530268682,0.025290569467855815,0.027587105869385915,323,True
chapman_like,CN,STACH,hybrid_minimax,100,20,0,0.025987012150038548,0.025551540463042248,0.027889863313938727,323,True
chapman_like,CN,STACH,identity,200,20,0,0.012110635961110667,0.012148535813564365,0.012487055717295355,323,True
chapman_like,CN,STACH,prior_correction,200,20,0,0.02544962408583499,0.02557709671688218,0.02590717663816733,323,True
chapman_like,CN,STACH,prior_correction_gated,200,20,0,0.012110635961110667,0.012148535813564365,0.012487055717295355,323,True
chapman_like,CN,STACH,prior_correction_minimax,200,20,0,0.025707558031554834,0.02583918665719851,0.026166992445227168,323,True
chapman_like,CN,STACH,temperature,200,20,0,0.012069787086066538,0.011764904690863982,0.01337774376449513,323,True
chapman_like,CN,STACH,platt,200,20,0,0.008217165577840309,0.009017119241759873,0.011346832745350853,323,True
chapman_like,CN,STACH,isotonic,200,20,0,0.008332815180611661,0.008880481303781464,0.011777884628871705,323,True
chapman_like,CN,STACH,hybrid,200,20,0,0.024508975450655897,0.024430398859795074,0.025176175222312087,323,True
chapman_like,CN,STACH,hybrid_minimax,200,20,0,0.024763291872844533,0.024706659950296556,0.025404259311572672,323,True
chapman_like,CN,STACH,identity,400,20,0,0.012266573778865215,0.012305730545497412,0.012850300542906616,323,True
chapman_like,CN,STACH,prior_correction,400,20,0,0.025611646199356686,0.025740784092018888,0.02629456815821252,323,True
chapman_like,CN,STACH,prior_correction_gated,400,20,0,0.012266573778865215,0.012305730545497412,0.012850300542906616,323,True
chapman_like,CN,STACH,prior_correction_minimax,400,20,0,0.025870046746835924,0.025995750365920008,0.02655340056151378,323,True
chapman_like,CN,STACH,temperature,400,20,0,0.011897265141258264,0.011340278993181846,0.012894909441732003,323,True
chapman_like,CN,STACH,platt,400,20,0,0.00594052467620509,0.005966406685102121,0.00860860641867701,323,True
chapman_like,CN,STACH,isotonic,400,20,0,0.006879188419639817,0.007066620681807998,0.008880578839656067,323,True
chapman_like,CN,STACH,hybrid,400,20,0,0.024467821913656693,0.02444225968483789,0.024938393763471067,323,True
chapman_like,CN,STACH,hybrid_minimax,400,20,0,0.024722722336798012,0.02470418750773473,0.025205248333297348,323,True
chapman_like,CN,STACH,identity,800,20,0,0.01223436734422795,0.012468941636236552,0.013039674417227563,323,True
chapman_like,CN,STACH,prior_correction,800,20,0,0.025519230279440912,0.025797233640353485,0.026778122442211325,323,True
chapman_like,CN,STACH,prior_correction_gated,800,20,0,0.01223436734422795,0.012468941636236552,0.013039674417227563,323,True
chapman_like,CN,STACH,prior_correction_minimax,800,20,0,0.025776530068005805,0.026051553001744013,0.027038846866522536,323,True
chapman_like,CN,STACH,temperature,800,20,0,0.011535328633607006,0.011560647259353947,0.012811249532994253,323,True
chapman_like,CN,STACH,platt,800,20,0,0.005172912713923961,0.0045523983341967155,0.008781474038338179,323,True
chapman_like,CN,STACH,isotonic,800,20,0,0.005354086772716466,0.00486448107405128,0.008753806808252844,323,True
chapman_like,CN,STACH,hybrid,800,20,0,0.02426681376873773,0.02428135148237009,0.02524117357221461,323,True
chapman_like,CN,STACH,hybrid_minimax,800,20,0,0.02452706009176451,0.024535359045148475,0.025503588430179507,323,True
code15_like,BR,AF,identity,0,1,0,0.43486246995814276,0.43486246995814276,0.43486246995814276,105,True
code15_like,BR,AF,prior_correction,0,1,0,0.8822890350482359,0.8822890350482359,0.8822890350482359,105,True
code15_like,BR,AF,prior_correction_gated,0,1,0,0.8822890350482359,0.8822890350482359,0.8822890350482359,105,True
code15_like,BR,AF,prior_correction_minimax,0,1,0,0.8736377924984703,0.8736377924984703,0.8736377924984703,105,True
code15_like,BR,AF,temperature,0,20,0,0.4347823227033178,0.43478512372745604,0.4348635175803814,105,True
code15_like,BR,AF,platt,0,20,0,0.4347823227033178,0.43478512372745604,0.4348635175803814,105,True
code15_like,BR,AF,isotonic,0,20,0,0.4347823227033178,0.43478512372745604,0.4348635175803814,105,True
code15_like,BR,AF,hybrid,0,20,0,0.4347823227033178,0.43478512372745604,0.4348635175803814,105,True
code15_like,BR,AF,hybrid_minimax,0,20,0,0.4347823227033178,0.43478512372745604,0.4348635175803814,105,True
code15_like,BR,AF,identity,25,20,0,0.4348481966940653,0.4348075792245695,0.43527721309950934,105,True
code15_like,BR,AF,prior_correction,25,20,0,0.882316985114198,0.8822580642841168,0.882535788970019,105,True
code15_like,BR,AF,prior_correction_gated,25,20,0,0.882316985114198,0.8822580642841168,0.882535788970019,105,True
code15_like,BR,AF,prior_correction_minimax,25,20,0,0.873664999817507,0.8736105999613026,0.8738903358844705,105,True
code15_like,BR,AF,temperature,25,20,0,0.44700930000491923,0.43525617048310566,0.475598060264451,105,True
code15_like,BR,AF,platt,25,20,0,0.253993021353882,0.4343549149812649,0.43494880332789215,105,True
code15_like,BR,AF,isotonic,25,20,0,0.027228397657852333,0.021105527638190954,0.041271550578957705,105,True
code15_like,BR,AF,hybrid,25,20,0,0.7204285437976492,0.8820764053077299,0.8822920807568467,105,True
code15_like,BR,AF,hybrid_minimax,25,20,0,0.7149231780246621,0.8734173597495004,0.8736409880129957,105,True
code15_like,BR,AF,identity,50,20,0,0.4348566027039732,0.4348805058029619,0.43541714277637117,105,True
code15_like,BR,AF,prior_correction,50,20,0,0.8823451262442505,0.882198251367384,0.8828702922431843,105,True
code15_like,BR,AF,prior_correction_gated,50,20,0,0.8823451262442505,0.882198251367384,0.8828702922431843,105,True
code15_like,BR,AF,prior_correction_minimax,50,20,0,0.8736915350320181,0.8735406245096431,0.8742436216988803,105,True
code15_like,BR,AF,temperature,50,20,0,0.4564035954926563,0.4609320179350467,0.47432696838462163,105,True
code15_like,BR,AF,platt,50,20,0,0.1700594669756694,0.04086985534329103,0.43490043244687915,105,True
code15_like,BR,AF,isotonic,50,20,0,0.02010173327666877,0.021212121212121213,0.03958086786359995,105,True
code15_like,BR,AF,hybrid,50,20,0,0.6305007276361024,0.5226630173898181,0.8821949005423062,105,True
code15_like,BR,AF,hybrid_minimax,50,20,0,0.626741738167381,0.5210013192603391,0.8735398672426216,105,True
code15_like,BR,AF,identity,100,20,0,0.43498518022514326,0.4348724267323068,0.4357753569142947,105,True
code15_like,BR,AF,prior_correction,100,20,0,0.88242236526385,0.8824295446844641,0.8829434992129231,105,True
code15_like,BR,AF,prior_correction_gated,100,20,0,0.88242236526385,0.8824295446844641,0.8829434992129231,105,True
code15_like,BR,AF,prior_correction_minimax,100,20,0,0.8737755162208332,0.8738020977728176,0.8742994880341491,105,True
code15_like,BR,AF,temperature,100,20,0,0.4611422995855848,0.46548259483727783,0.4692222458968164,105,True
code15_like,BR,AF,platt,100,20,0,0.12363563537189622,0.01795706678682556,0.4375805085398138,105,True
code15_like,BR,AF,isotonic,100,20,0,0.016233457701736804,0.013428112025392467,0.03345457719791304,105,True
code15_like,BR,AF,hybrid,100,20,0,0.576536045849378,0.5225162378643393,0.8817712620147635,105,True
code15_like,BR,AF,hybrid_minimax,100,20,0,0.5738290322481648,0.5208545774976776,0.8731277579057475,105,True
code15_like,BR,AF,identity,200,20,0,0.43509612738348746,0.43495895838131265,0.4357391978282976,105,True
code15_like,BR,AF,prior_correction,200,20,0,0.8825496059703019,0.8825695827052058,0.8831969906699569,105,True
code15_like,BR,AF,prior_correction_gated,200,20,0,0.8825496059703019,0.8825695827052058,0.8831969906699569,105,True
code15_like,BR,AF,prior_correction_minimax,200,20,0,0.8739080343353056,0.8739322247954869,0.8745332596531352,105,True
code15_like,BR,AF,temperature,200,20,0,0.4668961658171253,0.4662634229784868,0.47000409691014444,105,True
code15_like,BR,AF,platt,200,20,0,0.012971386027963095,0.011850397048710201,0.0189839709752917,105,True
code15_like,BR,AF,isotonic,200,20,0,0.012427458178092094,0.011374486644277626,0.026188918844580817,105,True
code15_like,BR,AF,hybrid,200,20,0,0.5226080338365786,0.5224867435990005,0.5231179061356659,105,True
code15_like,BR,AF,hybrid_minimax,200,20,0,0.520946358458405,0.52082508912121,0.5214559630779018,105,True
code15_like,BR,AF,identity,400,20,0,0.4352971804995631,0.43518380319023164,0.43603813305325945,105,True
code15_like,BR,AF,prior_correction,400,20,0,0.8826367206489983,0.8823660094334214,0.8835389502174198,105,True
code15_like,BR,AF,prior_correction_gated,400,20,0,0.8826367206489983,0.8823660094334214,0.8835389502174198,105,True
code15_like,BR,AF,prior_correction_minimax,400,20,0,0.8740030102322773,0.8737466267584029,0.8749086663026013,105,True
code15_like,BR,AF,temperature,400,20,0,0.4673614709081562,0.4677624127574681,0.470274541430374,105,True
